Subject,Start Date,All Day Event,Start Time,End Time,Location,Description
James Wan Developing Adaptation of The Boy Who Drew Monsters,10/1/2015,FALSE,12:55 PM,,,Variety
USA Cancels Graceland,10/1/2015,FALSE,12:54 PM,,,Variety
Netflix Adds Seven New Kids’ Shows to Original Programming Stable,10/1/2015,FALSE,7:38 AM,,,Variety
Paramount Developing Remake of The Man Who Shot Liberty Valance,9/30/2015,FALSE,5:48 PM,,,Variety
Halloween Returning to Theaters for One Night Only,9/30/2015,FALSE,10:17 AM,,,Variety
Batman v Superman: Dawn of Justice Is Rated PG-13,9/30/2015,FALSE,10:16 AM,,,ScreenRant
George R.R. Martin Says Game of Thrones Will Get a Movie,9/30/2015,FALSE,10:15 AM,,,Collider.com
Carly Rae Jepsen Joins Fox’s Grease: Live,9/30/2015,FALSE,10:14 AM,,,Variety
Amazon Acquires Michael Bay and Carlton Cuse’s Jack Ryan Series,9/29/2015,FALSE,5:04 PM,,,Variety
"Reese Witherspoon Goes In a Dark, Dark Wood",9/29/2015,FALSE,5:03 PM,,,Variety
The Maniac Cop Remake Has a Director,9/29/2015,FALSE,5:02 PM,,,Total Film
Enchanted Sequel in the Works,9/29/2015,FALSE,1:35 PM,,,Collider.com
Matthew Vaughn to Direct I Am Pilgrim,9/29/2015,FALSE,1:34 PM,,,Variety
ABC Family Picks Up Nicki Minaj-Inspired Sitcom,9/29/2015,FALSE,1:34 PM,,,Variety
Catherine Coulson: 1943-2015,9/29/2015,FALSE,1:33 PM,,,Variety
Vin Diesel Promises “One Last Trilogy” for Fast and Furious Franchise,9/28/2015,FALSE,5:01 AM,,,Total Film
Jane the Virgin Will Stream at Netflix,9/28/2015,FALSE,5:00 AM,,,Variety
John Goodman and Thomas Mann Join Skull Island,9/25/2015,FALSE,1:58 PM,,,ScreenRant
Sigourney Weaver Will Also Appear in the New Ghostbusters,9/25/2015,FALSE,10:48 AM,,,Variety
Steven Soderbergh Developing Interactive Film Mosaic for HBO,9/25/2015,FALSE,7:27 AM,,,Collider.com
Director Corin Hardy Reportedly Departs The Crow,9/25/2015,FALSE,7:25 AM,,,CinemaBlend.com
Netflix Confirms New Episodes of Black Mirror,9/25/2015,FALSE,7:24 AM,,,Variety
Amazon Prime Lands Mr. Robot Streaming Rights,9/25/2015,FALSE,7:23 AM,,,Los Angeles Times
Billy Eichner Joins Neighbors 2,9/24/2015,FALSE,5:56 PM,,,Variety
Jon Hamm Books SpongeBob SquarePants Role,9/24/2015,FALSE,5:56 PM,,,Variety
Men in Black May Get a Will Smith-Less Reboot Trilogy,9/24/2015,FALSE,2:20 PM,,,Collider.com
TNT Doesn’t Need Proof,9/24/2015,FALSE,2:20 PM,,,Variety
Prometheus Sequel Reportedly Titled Alien: Paradise Lost,9/24/2015,FALSE,11:53 AM,,,ScreenRant
A-Team Series Remake in Development,9/24/2015,FALSE,11:53 AM,,,Variety
"Who’s Ready for Remakes of Ace Ventura, Major League, and The Exorcist?",9/24/2015,FALSE,11:51 AM,,,Deadline Hollywood Daily
Rachel Weisz Is My Cousin Rachel,9/24/2015,FALSE,11:48 AM,,,Variety
Devious Maids Renewed for Season Four,9/24/2015,FALSE,11:46 AM,,,Variety
FX Wants More Sex & Drugs & Rock & Roll,9/23/2015,FALSE,3:08 PM,,,Variety
Netflix Data Pinpoints When Viewers Get Hooked,9/23/2015,FALSE,3:07 PM,,,Variety
Amazon Announces Six Fall Pilots,9/23/2015,FALSE,9:38 AM,,,Variety
Paramount Planning Jack Ryan TV Series,9/23/2015,FALSE,4:47 AM,,,Deadline Hollywood Daily
Ridley Scott Mulling Multiple Prometheus Sequels,9/23/2015,FALSE,4:46 AM,,,CinemaBlend.com
Patrick Heusinger in Talks for Jack Reacher Sequel,9/23/2015,FALSE,4:46 AM,,,Variety
Terry Gilliam’s Don Quixote Delayed Again,9/23/2015,FALSE,4:45 AM,,,Times [UK]
Laura Pulver Joins  Underworld 5,9/23/2015,FALSE,4:44 AM,,,Deadline Hollywood Daily
Susan Sarandon Leaves Epix’s Graves,9/23/2015,FALSE,4:43 AM,,,Deadline Hollywood Daily
Sicario Sequel in Development,9/22/2015,FALSE,4:55 AM,,,Variety
Chris Evans and Jared Leto Reportedly Eyed for Girl on the Train,9/22/2015,FALSE,4:54 AM,,,Variety
Tracy Morgan and Ice Cube Get Into Fist Fight,9/21/2015,FALSE,3:24 PM,,,Variety
Ernie Hudson Will Be in the New Ghostbusters,9/19/2015,FALSE,12:02 PM,,,Variety
Kristen Bell Joins CHiPs,9/19/2015,FALSE,7:37 AM,,,CinemaBlend.com
Twin Peaks Adds Amanda Seyfried,9/19/2015,FALSE,7:36 AM,,,ScreenRant
Anjelica Huston Joins Transparent,9/19/2015,FALSE,7:35 AM,,,Variety
Taken Is Getting a Prequel TV Series,9/17/2015,FALSE,6:16 PM,,,Variety
Transformers 5 and Animated Origin Story Add Writers,9/17/2015,FALSE,2:07 PM,,,Deadline Hollywood Daily
"Bryan Singer to Direct 20,000 Leagues Under the Sea",9/17/2015,FALSE,12:46 PM,,,Variety
David Letterman Joins National Geographic’s Years of Living Dangerously,9/17/2015,FALSE,12:45 PM,,,Variety
Ice Cube to Play Scrooge in Contemporary Christmas Carol Retelling Humbug,9/17/2015,FALSE,4:34 AM,,,Variety
Law & Order Is Getting a Live Courtroom Spinoff,9/17/2015,FALSE,4:33 AM,,,Variety
Rupert Wyatt Departs Gambit,9/16/2015,FALSE,3:41 PM,,,Deadline Hollywood Daily
Wes Ball Will Be Back for More Maze Runner,9/16/2015,FALSE,3:41 PM,,,Variety
Mark Waters to Direct Dork Diaries,9/16/2015,FALSE,3:40 PM,,,Variety
Forest Whitaker and Anna Paquin Join Roots,9/16/2015,FALSE,3:39 PM,,,Variety
Pacific Rim 2 Reportedly ‘Halted Indefinitely’,9/16/2015,FALSE,11:28 AM,,,CinemaBlend.com
Hart to Hart Is Returning to TV (With a Twist),9/16/2015,FALSE,11:27 AM,,,Deadline Hollywood Daily
Amazon Picks Up Sex in the City Streaming Rights,9/16/2015,FALSE,9:23 AM,,,Variety
Albert Hughes to Direct The Solutrean,9/16/2015,FALSE,4:38 AM,,,Deadline Hollywood Daily
Elizabeth Banks in Talks to Direct Charlie’s Angels,9/15/2015,FALSE,6:23 PM,,,Variety
Liam Neeson Is The Revenger,9/15/2015,FALSE,6:22 PM,,,Variety
Wim Wenders Producing Buena Vista Social Club Sequel,9/15/2015,FALSE,6:21 PM,,,Variety
Woody Harrelson Joins War of the Planet of the Apes,9/15/2015,FALSE,9:31 AM,,,Variety
Nickelodeon to Launch ’90s-Themed “Splat!” Programming Block,9/15/2015,FALSE,7:46 AM,,,Variety
Justin Timberlake Joins Trolls,9/15/2015,FALSE,7:45 AM,,,Variety
Rachel McAdams Confirmed for Doctor Strange,9/14/2015,FALSE,12:37 PM,,,Collider.com
Rob Marshall Developing New Mary Poppins for Disney,9/14/2015,FALSE,12:37 PM,,,Variety
Jennifer Jason Leigh Joins LBJ,9/14/2015,FALSE,12:36 PM,,,Variety
Arnold Schwarzenegger Is Your New Celebrity Apprentice Host,9/14/2015,FALSE,9:13 AM,,,Variety
Elizabeth Olsen on Captain America: Civil War: ‘I Like Being the Wild Card’,9/14/2015,FALSE,5:00 AM,,,ScreenRant
Brad Bird Talks Incredibles 2,9/14/2015,FALSE,4:59 AM,,,Collider.com
Joey King and Charlie Plummer Join Stargirl,9/14/2015,FALSE,4:58 AM,,,Hollywood Reporter
Netflix Wants Robert Redford and Jane Fonda’s Our Souls at Night,9/14/2015,FALSE,4:57 AM,,,Deadline Hollywood Daily
Jeepers Creepers 3 Is on Its Way,9/11/2015,FALSE,8:16 AM,,,Variety
Animorphs Movie in Development,9/10/2015,FALSE,3:30 PM,,,Movies.com
McG Hired for The Babysitter,9/10/2015,FALSE,3:17 PM,,,Variety
Mary Elizabeth Winstead Is BrainDead,9/10/2015,FALSE,2:39 PM,,,Variety
Marvel’s Jessica Jones to Debut November 20,9/10/2015,FALSE,1:49 PM,,,Empire Magazine
Vivica A. Fox Joins Empire,9/10/2015,FALSE,1:48 PM,,,New York Magazine/Vulture
Tom Cruise Heads for Doug Liman’s Luna Park,9/9/2015,FALSE,1:59 PM,,,Variety
AMC Places Series Order for Seth Rogen’s Preacher,9/9/2015,FALSE,1:58 PM,,,Variety
Patrick Dempsey Joins Bridget Jones’s Baby,9/9/2015,FALSE,1:58 PM,,,Variety
Ronda Rousey to Star in Road House Remake,9/9/2015,FALSE,10:16 AM,,,Variety
Christopher Nolan’s Next Movie Set for Summer 2017,9/9/2015,FALSE,3:43 AM,,,Variety
Cabin Fever Reboot on the Way,9/8/2015,FALSE,5:57 PM,,,Variety
Netflix Will Make New Episodes of Black Mirror,9/8/2015,FALSE,10:52 AM,,,Radio Times
Marcus Dunstan Talks Halloween Returns,9/8/2015,FALSE,10:51 AM,,,HitFix
Bob Harper to Host The Biggest Loser,9/8/2015,FALSE,10:50 AM,,,Variety
Charlie Kaufman Talks Anomalisa,9/8/2015,FALSE,8:10 AM,,,Variety
Star Wars: The Force Awakens Will Open a Day Early in the UK,9/8/2015,FALSE,5:55 AM,,,Total Film
Luca Guadagnino Talks Suspiria Remake,9/8/2015,FALSE,4:46 AM,,,Empire Magazine
Sam Smith Is Probably Singing the Spectre Theme Song,9/7/2015,FALSE,5:40 PM,,,Variety
Game of Thrones Adds Richard E. Grant,9/7/2015,FALSE,5:39 PM,,,io9
Danny Boyle Developing Trainspotting Sequel,9/7/2015,FALSE,4:57 AM,,,Deadline Hollywood Daily
Barry Sonnenfeld to Direct Netflix’s Lemony Snicket,9/7/2015,FALSE,4:57 AM,,,Variety
Tommy Wiseau Is Available to Direct the Fantastic Four Sequel,9/7/2015,FALSE,4:56 AM,,,ScreenRant
Dakota Johnson Talks Fifty Shades Darker,9/7/2015,FALSE,4:55 AM,,,Empire Magazine
Nickelodeon Favorites Could Reunite in Live-Action/Animated Movie,9/7/2015,FALSE,4:55 AM,,,CinemaBlend.com
Kate Hudson Joins Kung Fu Panda 3,9/7/2015,FALSE,4:53 AM,,,Hollywood Reporter
Selena Gomez Joins Neighbors Sequel,9/3/2015,FALSE,4:12 PM,,,Variety
Netflix Renews Narcos,9/3/2015,FALSE,3:00 PM,,,Variety
Goosebumps Sequel Already in Development,9/3/2015,FALSE,4:39 AM,,,ScreenRant
Cate Blanchett to Star in Lucille Ball Biopic,9/3/2015,FALSE,4:38 AM,,,Deadline Hollywood Daily
Marvel’s Luke Cage Rounds Out Its Core Cast,9/3/2015,FALSE,4:37 AM,,,Deadline Hollywood Daily
Jack Reacher Sequel Scheduled for October 2016,9/2/2015,FALSE,1:39 PM,,,Variety
Kenneth Branagh Reportedly Attached to Direct Artemis Fowl,9/2/2015,FALSE,1:38 PM,,,ScreenRant
Bryan Cranston’s Sneaky Pete Picked Up by Amazon,9/2/2015,FALSE,1:37 PM,,,Variety
Nickelodeon Wants to Revive Some of Its Old Hits,9/2/2015,FALSE,1:37 PM,,,Variety
Samantha Bee’s Late-Night Show Starts in January,9/2/2015,FALSE,8:27 AM,,,Variety
Hulu Launches (Mostly) Ad-Free Tier,9/2/2015,FALSE,8:25 AM,,,Variety
Vincent Cassel to Play Villain in Bourne Sequel,9/1/2015,FALSE,12:48 PM,,,Variety
Ed Skrein Talks Transporter Refueled,9/1/2015,FALSE,12:48 PM,,,Variety
Michael J. Fox Is a Talking Dog,9/1/2015,FALSE,12:47 PM,,,Variety
Cary Fukunaga Talks True Detective Season Two,9/1/2015,FALSE,3:38 AM,,,Variety
NBC Cancels Coach Reboot,9/1/2015,FALSE,3:37 AM,,,Variety
Under the Dome Canceled by CBS,8/31/2015,FALSE,3:15 PM,,,Variety
Bill Murray Talks Ghostbusters Return,8/31/2015,FALSE,1:08 PM,,,Collider.com
"Epix Movies Leave Netflix, Land at Hulu",8/31/2015,FALSE,1:07 PM,,,Deadline Hollywood Daily
Eddie Murphy and Oprah Winfrey Join Richard Pryor Biopic,8/31/2015,FALSE,1:07 PM,,,Deadline Hollywood Daily
Jon Rudnitsky Joins Saturday Night Live,8/31/2015,FALSE,1:06 PM,,,Variety
Nicholas Hoult Is Rebel in the Rye,8/31/2015,FALSE,1:05 PM,,,Variety
Mads Mikkelsen Rumored for Doctor Strange,8/27/2015,FALSE,12:51 PM,,,Variety
Galaxy Quest Series in Development at Amazon,8/27/2015,FALSE,10:04 AM,,,Deadline Hollywood Daily
Hulu Renews Difficult People,8/27/2015,FALSE,10:03 AM,,,Variety
Hemlock Grove Sets Season 3 Premiere,8/27/2015,FALSE,10:03 AM,,,Deadline Hollywood Daily
"Jennifer Lawrence and Amy Schumer to Co-Write, Co-Star in Upcoming Comedy",8/26/2015,FALSE,2:39 PM,,,Variety
Joaquin Phoenix May Star in M. Night Shyamalan’s Next Movie,8/26/2015,FALSE,2:39 PM,,,Variety
Kurt Sutter Developing Sons of Anarchy Spinoff,8/26/2015,FALSE,2:37 PM,,,Variety
Jim Belushi Joins Urban Cowboy,8/26/2015,FALSE,2:37 PM,,,Variety
Haley Bennett in Talks for Girl on the Train,8/25/2015,FALSE,4:34 AM,,,Variety
Léa Seydoux in Talks for Gambit,8/24/2015,FALSE,4:56 PM,,,Variety
Fear the Walking Dead Breaks Cable Premiere Ratings Record,8/24/2015,FALSE,3:07 PM,,,Deadline Hollywood Daily
Ed Zwick Talks Jack Reacher 2,8/24/2015,FALSE,3:06 PM,,,Collider.com
Katherine Heigl Has Doubt,8/24/2015,FALSE,3:05 PM,,,Variety
Vin Diesel Says New xXx Sequel Films in December,8/24/2015,FALSE,5:46 AM,,,Collider.com
ABC Gives Marvel’s Most Wanted a Pilot Order,8/20/2015,FALSE,4:02 PM,,,Variety
Director James Foley Eyed for Fifty Shades Darker,8/20/2015,FALSE,2:11 PM,,,Variety
Hugh Jackman in Talks for The Odyssey,8/20/2015,FALSE,2:10 PM,,,Variety
Christian Bale to Star in Ferrari Biopic for Michael Mann,8/20/2015,FALSE,2:08 PM,,,Variety
Dante’s Inferno Could Become a Movie,8/20/2015,FALSE,2:08 PM,,,Deadline Hollywood Daily
Masters of the Universe Has a New Screenwriter,8/19/2015,FALSE,6:43 PM,,,Variety
Dwayne Johnson Books Disney’s Jungle Cruise,8/19/2015,FALSE,1:11 PM,,,Variety
Anthony Michael Hall Joins Brad Pitt’s War Machine,8/19/2015,FALSE,11:11 AM,,,Variety
Rebecca Ferguson in Talks for Girl on a Train,8/19/2015,FALSE,5:01 AM,,,Deadline Hollywood Daily
We Might Get a Documentary About George Miller’s Justice League,8/19/2015,FALSE,5:01 AM,,,ScreenRant
Sinister 2 Director Ciarán Foy to Helm Blumhouse Horror Project The Shee,8/19/2015,FALSE,4:59 AM,,,Deadline Hollywood Daily
Fox Wants Director Jonathan Levine for Amy Schumer’s Next Film,8/19/2015,FALSE,4:58 AM,,,Deadline Hollywood Daily
Yvonne Craig: 1937-2015,8/19/2015,FALSE,4:57 AM,,,Variety
Zorro Reborn Could Shoot in 2016,8/18/2015,FALSE,12:23 PM,,,Collider.com
The Crow Creator Claims a New Movie Is ‘Going to Happen’,8/18/2015,FALSE,12:22 PM,,,ScreenRant
Anne Hathaway Is The Ambassador’s Wife,8/18/2015,FALSE,12:21 PM,,,Deadline Hollywood Daily
Syfy Cancels Haven,8/18/2015,FALSE,12:21 PM,,,Deadline Hollywood Daily
Nickelodeon Renews Fairly OddParents for 10th Season,8/18/2015,FALSE,12:20 PM,,,Deadline Hollywood Daily
The Catch Loses Showrunners in Behind-the-Scenes Shakeup,8/18/2015,FALSE,12:19 PM,,,Deadline Hollywood Daily
Chris Evans Is Gifted,8/17/2015,FALSE,5:36 PM,,,Variety
New Scooby-Doo Animated Movie in Development,8/17/2015,FALSE,5:34 PM,,,ScreenRant
"Tracy Morgan, Amy Schumer, Miley Cyrus to Appear Next Season on SNL",8/17/2015,FALSE,5:32 PM,,,Variety
TNT Welcomes Jerry Bruckheimer’s Home,8/17/2015,FALSE,5:32 PM,,,Variety
Colin Trevorrow to Direct Star Wars: Episode IX,8/16/2015,FALSE,6:58 AM,,,Variety
"Mads Mikkelsen, Alan Tudyk Confirmed for Star Wars: Rogue One",8/16/2015,FALSE,6:57 AM,,,Variety
Orlando Bloom Confirmed for Pirates 5,8/16/2015,FALSE,6:56 AM,,,ScreenRant
Disney’s Jack and the Beanstalk Movie Is Gigantic,8/15/2015,FALSE,4:37 AM,,,Variety
Benicio del Toro Confirms Star Wars: Episode VIII Talks,8/14/2015,FALSE,2:48 PM,,,ScreenRant
NBC Orders DC Comics Workplace Comedy,8/14/2015,FALSE,2:47 PM,,,Deadline Hollywood Daily
Toy Story 4 Will Be a Love Story (Of Sorts),8/14/2015,FALSE,2:47 PM,,,MSNBC
Ouija 2 Has a Director,8/14/2015,FALSE,2:46 PM,,,Variety
Shane Black Aims to “Reinvent” the Predator Franchise,8/14/2015,FALSE,10:14 AM,,,Collider.com
Jack Reacher Sequel Planned for 2016,8/13/2015,FALSE,11:32 AM,,,ScreenRant
HBO Mulling Deadwood Movie,8/13/2015,FALSE,11:31 AM,,,Deadline Hollywood Daily
Jimmy Fallon to Host The Tonight Show Through 2021,8/13/2015,FALSE,11:31 AM,,,Deadline Hollywood Daily
Will Smith Developing New Fresh Prince of Bel-Air,8/13/2015,FALSE,11:30 AM,,,Collider.com
Michael Bolton to Star in ABC Sitcom,8/13/2015,FALSE,11:29 AM,,,Deadline Hollywood Daily
Sesame Street Heads to HBO,8/13/2015,FALSE,11:28 AM,,,New York Times
J.J. Abrams Rules Himself Out for More Star Wars,8/12/2015,FALSE,12:19 PM,,,ScreenRant
Antenna TV to Air Carson-Era Tonight Show Episodes,8/12/2015,FALSE,12:18 PM,,,Variety
Disney Planning Lion King Spinoff Series The Lion Guard,8/12/2015,FALSE,12:17 PM,,,Variety
Mark Wahlberg Has Partners,8/12/2015,FALSE,5:00 AM,,,Variety
Friday the 13th May Be Turned Into a New TV Series,8/12/2015,FALSE,4:59 AM,,,Deadline Hollywood Daily
The Notebook Could Be Turned Into a TV Series,8/11/2015,FALSE,1:09 PM,,,Variety
Tom Hardy Has 100 Bullets,8/11/2015,FALSE,1:05 PM,,,Variety
Web Therapy Canceled by Showtime,8/11/2015,FALSE,1:04 PM,,,Variety
The Last Ship Sails for Season Three,8/11/2015,FALSE,1:04 PM,,,Variety
Christopher Guest’s Mascots Set for 2016 Netflix Debut,8/11/2015,FALSE,8:52 AM,,,USA Today
Leonardo DiCaprio and Martin Scorsese Reunite for Devil in the White City,8/11/2015,FALSE,8:24 AM,,,Variety
Godzilla Sequel Will Be “Bigger” and “Better”,8/11/2015,FALSE,8:23 AM,,,Collider.com
Topher Grace Joins Brad Pitt’s War Machine,8/11/2015,FALSE,8:22 AM,,,Variety
Matt Dillon Is Going in Style,8/11/2015,FALSE,8:21 AM,,,Variety
TV Land Breaks Up with The Exes,8/11/2015,FALSE,8:20 AM,,,Variety
Ice Age 5 Gets a New Name and a Release Date,8/10/2015,FALSE,11:35 AM,,,Deadline Hollywood Daily
Zac Efron in Talks for Baywatch Movie,8/10/2015,FALSE,11:34 AM,,,Variety
Bill Murray Rumored for Ghostbusters Appearance,8/10/2015,FALSE,4:36 AM,,,Variety
Sense8 Earns Second-Season Renewal,8/10/2015,FALSE,4:35 AM,,,Variety
The Hansel and Gretel: Witch Hunters Sequel Has a Director,8/10/2015,FALSE,4:34 AM,,,ScreenRant
Samuel L. Jackson and Tom Wilkinson in Talks for Skull Island,8/7/2015,FALSE,2:56 PM,,,ScreenRant
Louie Won’t Be Back for Awhile,8/7/2015,FALSE,2:55 PM,,,Variety
The Strain Earns Third-Season Renewal,8/7/2015,FALSE,2:54 PM,,,Variety
Nightmare on Elm Street May Be Rebooted Yet Again,8/6/2015,FALSE,10:20 AM,,,CinemaBlend.com
Fox Moving Ahead with Prison Break Sequel,8/6/2015,FALSE,10:19 AM,,,Variety
Ed Helms May Not Star in a Naked Gun Reboot After All,8/6/2015,FALSE,10:19 AM,,,CinemaBlend.com
Netflix Planning Mr. Peabody and Sherman Series,8/6/2015,FALSE,10:18 AM,,,Variety
Eddie Redmayne to Star in L. Frank Baum Biopic,8/6/2015,FALSE,5:23 AM,,,ScreenRant
"Sony Dates Dark Tower, Bad Boys 3, Bambi and More",8/5/2015,FALSE,6:58 PM,,,Los Angeles Times
The Coen Brothers Have Black Money,8/5/2015,FALSE,6:57 PM,,,Variety
The Flash to Add Wally West in Season Two,8/5/2015,FALSE,6:57 PM,,,Variety
Colin Farrell Joins Fantastic Beasts and Where to Find Them,8/5/2015,FALSE,11:41 AM,,,Collider.com
Will Smith Sees Collateral Beauty,8/5/2015,FALSE,11:40 AM,,,Variety
Skull Island Adds Corey Hawkins,8/5/2015,FALSE,11:39 AM,,,Variety
HBO Now Is Not Profitable Yet,8/5/2015,FALSE,11:32 AM,,,Variety
David Alan Grier Joins The Wiz Live!,8/5/2015,FALSE,11:31 AM,,,Variety
Monty Python and the Holy Grail Returning to Theaters,8/4/2015,FALSE,1:23 PM,,,Variety
Joel McHale Confirms Community Won’t Return,8/4/2015,FALSE,1:22 PM,,,New York Magazine/Vulture
Ali Larter Returning for Next Resident Evil,8/4/2015,FALSE,1:21 PM,,,Deadline Hollywood Daily
Ian McShane and Max Von Sydow Join Game of Thrones,8/4/2015,FALSE,1:20 PM,,,Deadline Hollywood Daily
Prometheus 2 Could Start Filming Early Next Year,8/3/2015,FALSE,12:20 PM,,,Collider.com
Channing Tatum Confirmed for Gambit,8/3/2015,FALSE,12:19 PM,,,ScreenRant
Ronda Rousey to Star in Ronda Rousey Biopic,8/3/2015,FALSE,12:19 PM,,,Variety
Dungeons & Dragons Movie Resumes Development After Lawsuit Settlement,8/3/2015,FALSE,12:18 PM,,,Variety
Now Someone Is Making a Pez Movie,8/3/2015,FALSE,12:17 PM,,,Deadline Hollywood Daily
Justice League and Wonder Woman Have Filming Dates,7/30/2015,FALSE,3:47 PM,,,Collider.com
The Transformers 5 Script Is in Progress,7/30/2015,FALSE,3:47 PM,,,ScreenRant
Blair Underwood Returning to Agents of S.H.I.E.L.D.,7/30/2015,FALSE,3:46 PM,,,Variety
Daniel Radcliffe Joins Imperium,7/30/2015,FALSE,3:45 PM,,,Deadline Hollywood Daily
Beasts of No Nation Has a Theatrical Release Date,7/30/2015,FALSE,3:44 PM,,,Variety
Robert Rodriguez Talks Jonny Quest,7/30/2015,FALSE,3:43 PM,,,Collider.com
Ron Howard Is Going to Mars,7/29/2015,FALSE,3:25 PM,,,Variety
Mission: Impossible 6 Is Already in Development,7/29/2015,FALSE,1:55 PM,,,ScreenRant
Ghostbusters Spinoff Has a Script,7/29/2015,FALSE,1:54 PM,,,Collider.com
Married…with Children Spinoff Rumored,7/29/2015,FALSE,1:54 PM,,,Variety
Jason Sudeikis and Cheryl Hines Join Son of Zorn,7/29/2015,FALSE,1:53 PM,,,Deadline Hollywood Daily
Mel Gibson to Direct Vince Vaughn in Hacksaw Ridge,7/29/2015,FALSE,1:52 PM,,,Deadline Hollywood Daily
Scream Earns Second-Season Pickup,7/29/2015,FALSE,1:51 PM,,,Deadline Hollywood Daily
Chris Pine Joins Wonder Woman,7/28/2015,FALSE,7:39 PM,,,Collider.com
The New Shaft Movie Has a Pair of Writers,7/28/2015,FALSE,7:38 PM,,,Variety
Five Nights at Freddy’s Has a Director,7/28/2015,FALSE,7:37 PM,,,Deadline Hollywood Daily
The Wiz Live! Adds Queen Latifah and Mary J. Blige,7/28/2015,FALSE,7:36 PM,,,Los Angeles Times
Rachel McAdams in Talks for Doctor Strange,7/28/2015,FALSE,2:55 PM,,,Deadline Hollywood Daily
Now They’re Remaking Nosferatu,7/28/2015,FALSE,2:54 PM,,,Variety
Tommy Lee Jones Joins Bourne Sequel,7/28/2015,FALSE,2:54 PM,,,Variety
Morgan Freeman Goes Down to a Sunless Sea,7/28/2015,FALSE,2:53 PM,,,Deadline Hollywood Daily
More Wet Hot American Summer Episodes a Possibility,7/28/2015,FALSE,2:52 PM,,,Deadline Hollywood Daily
Bojack Horseman Earns Third-Season Renewal,7/28/2015,FALSE,2:51 PM,,,Variety
Keith Richards Documentary to Premiere on Netflix,7/28/2015,FALSE,2:51 PM,,,Variety
Netflix Dates Premieres for Aziz Ansari Show and Longmire,7/28/2015,FALSE,2:50 PM,,,Variety
John Francis Daley and Jonathan M. Goldstein Confirmed for New Spider-Man,7/27/2015,FALSE,11:19 AM,,,Collider.com
Miguel Arteta to Direct Elle Fanning in All the Bright Places,7/27/2015,FALSE,11:18 AM,,,Variety
Melissa McCarthy and Ben Falcone Producing TV Land Pilot,7/27/2015,FALSE,11:17 AM,,,Variety
